GZ1_OBJID,DR10_RELEASE,DR10_BRICKID,DR10_OBJID,LABEL
587730845812983044,10000,325854,746,CLOCKWISE
587730845813310225,10000,325856,7535,ANTICLOCKWISE
587730845813376023,10000,324417,7729,CLOCKWISE
587730845816062184,10000,324442,3060,ANTICLOCKWISE
587730845816586609,10000,325886,8346,ANTICLOCKWISE
587730845817504260,10000,324455,6863,CLOCKWISE
587730845819011554,10000,325908,10276,ANTICLOCKWISE
587730845819273489,10000,324471,2606,CLOCKWISE
587730846350442969,10000,327299,6124,CLOCKWISE
587730846351492052,10000,327309,2902,CLOCKWISE
587730846351688178,10000,327311,1306,CLOCKWISE
587730846352998886,10000,327322,6784,ANTICLOCKWISE
587730846355751249,10000,327347,9803,ANTICLOCKWISE
587730846355947938,10000,327349,8747,CLOCKWISE
587730846356013540,10000,327350,768,CLOCKWISE
587730846887314278,10000,330179,4296,ANTICLOCKWISE
587730846887510170,10000,328741,916,ANTICLOCKWISE
587730846888887066,10000,330193,6555,ANTICLOCKWISE
587730846889280221,10000,328757,7167,CLOCKWISE
587730846889345512,10000,328757,9040,CLOCKWISE
587730846890525285,10000,330209,701,ANTICLOCKWISE
587730846890787633,10000,328771,1541,ANTICLOCKWISE
587730846891377212,10000,330216,8656,ANTICLOCKWISE
587730846891508346,10000,330217,10122,ANTICLOCKWISE
587730846892884321,10000,330230,1890,ANTICLOCKWISE
587730847422875010,10000,331607,4467,ANTICLOCKWISE
587730847423660183,10000,333054,5067,ANTICLOCKWISE
587730847427658223,10000,331651,3007,ANTICLOCKWISE
587730847428182356,10000,333095,10057,ANTICLOCKWISE
587730847428247934,10000,333096,5264,CLOCKWISE
587730847429820832,10000,331670,8687,ANTICLOCKWISE
587730847691047713,10000,331605,4205,CLOCKWISE
587730847961121639,10000,334500,2169,CLOCKWISE
587730847961186983,10000,334500,3989,CLOCKWISE
587730847961448864,10000,334503,1396,CLOCKWISE
587730847962366676,10000,334511,4290,ANTICLOCKWISE
587730847963480387,10000,334521,7482,CLOCKWISE
587730847964135827,10000,334527,4452,CLOCKWISE
587730847964463343,10000,334530,9691,CLOCKWISE
587730847965250081,10000,334538,558,CLOCKWISE
587730848496681159,10000,337367,8720,ANTICLOCKWISE
587730848497206783,10000,337372,6683,ANTICLOCKWISE
587730848497927193,10000,337379,5720,ANTICLOCKWISE
587730848500024034,10000,337398,9783,ANTICLOCKWISE
587730848500220371,10000,337400,3931,CLOCKWISE
587730848501137468,10000,337408,7117,ANTICLOCKWISE
587730848502841711,10000,337424,3584,ANTICLOCKWISE
587730848503431458,10000,337429,5215,ANTICLOCKWISE
587731172230824838,10000,325849,6360,CLOCKWISE
587731172230824947,10000,327289,8849,CLOCKWISE
587731172231807545,10000,327298,5000,ANTICLOCKWISE
587731172232201267,10000,325862,2976,CLOCKWISE
587731172234428810,10000,325882,10343,ANTICLOCKWISE
587731172767498868,10000,328728,2052,CLOCKWISE
587731172768285765,10000,328735,3226,ANTICLOCKWISE
587731172769923229,10000,328749,8204,ANTICLOCKWISE
587731172771496553,10000,328764,5656,CLOCKWISE
587731172771955193,10000,328768,8871,ANTICLOCKWISE
587731173305877305,10000,330181,5276,ANTICLOCKWISE
587731173306531972,10000,330187,4003,CLOCKWISE
587731173307777774,10000,330199,3804,ANTICLOCKWISE
587731173841437637,10000,333049,7703,ANTICLOCKWISE
587731173843337643,10000,333067,2429,ANTICLOCKWISE
587731173843338167,10000,333067,2166,ANTICLOCKWISE
587731173843469227,10000,334508,4134,CLOCKWISE
587731173844255155,10000,333075,7293,ANTICLOCKWISE
587731173845238008,10000,333084,6052,CLOCKWISE
587731174379946274,10000,335944,5253,CLOCKWISE
587731174380929599,10000,335953,5467,ANTICLOCKWISE
587731174382568049,10000,335968,9386,CLOCKWISE
587731174914720548,10000,337365,2504,ANTICLOCKWISE
587731174914982632,10000,338807,6962,ANTICLOCKWISE
587731174917145317,10000,337387,6558,CLOCKWISE
587731174919045471,10000,338844,9959,ANTICLOCKWISE
587731174919438544,10000,337408,7047,ANTICLOCKWISE
587731185113497991,10000,325895,4867,ANTICLOCKWISE
587731185114677529,10000,325906,7321,CLOCKWISE
587731185114743122,10000,325906,7650,CLOCKWISE
587731185115988249,10000,325918,9786,ANTICLOCKWISE
587731185118281941,10000,325939,1921,CLOCKWISE
587731185120510301,10000,325959,4516,ANTICLOCKWISE
587731185121099932,10000,325965,4867,CLOCKWISE
587731185121296566,10000,327406,8432,CLOCKWISE
587731185123917977,10000,327430,7156,CLOCKWISE
587731185124638747,10000,325997,3042,CLOCKWISE
587731185124769996,10000,325998,3790,ANTICLOCKWISE
587731185124900959,10000,325999,5315,ANTICLOCKWISE
587731185125032029,10000,326000,8203,ANTICLOCKWISE
587731185127063748,10000,326019,7148,ANTICLOCKWISE
587731185127129160,10000,327460,259,CLOCKWISE
587731185127719052,10000,326025,4273,CLOCKWISE
587731185128177852,10000,326029,6462,ANTICLOCKWISE
587731185129095320,10000,326038,3955,ANTICLOCKWISE
587731185129291913,10000,326039,6526,CLOCKWISE
587731185129554015,10000,326042,802,CLOCKWISE
587731185129750726,10000,327484,6521,ANTICLOCKWISE
587731185130799290,10000,324613,5166,ANTICLOCKWISE
587731185130995898,10000,326055,4221,ANTICLOCKWISE
587731185131323611,10000,324618,7042,CLOCKWISE
587731185132044450,10000,324625,1323,CLOCKWISE
587731185132568855,10000,324629,10348,CLOCKWISE
587731185132765392,10000,326071,9634,ANTICLOCKWISE
587731185132830898,10000,324632,1203,ANTICLOCKWISE
587731185132961819,10000,324633,4972,ANTICLOCKWISE
587731185134207091,10000,324644,9006,CLOCKWISE
587731185136238788,10000,324663,6635,ANTICLOCKWISE
587731185650500112,10000,328777,636,ANTICLOCKWISE
587731185651548703,10000,328786,7528,CLOCKWISE
587731185651875855,10000,328789,1609,ANTICLOCKWISE
587731185652072643,10000,328791,4623,CLOCKWISE
587731185652466003,10000,328794,7433,ANTICLOCKWISE
587731185652793694,10000,328797,9030,CLOCKWISE
587731185653776586,10000,328806,6383,ANTICLOCKWISE
587731185653973393,10000,328808,6469,ANTICLOCKWISE
587731185654628889,10000,328814,6103,ANTICLOCKWISE
587731185655742716,10000,328824,6738,ANTICLOCKWISE
587731185655808210,10000,328825,1763,ANTICLOCKWISE
587731185655808228,10000,328825,2053,CLOCKWISE
587731185655873603,10000,328825,10053,ANTICLOCKWISE
587731185656463691,10000,328831,7611,ANTICLOCKWISE
587731185659085059,10000,328855,4840,CLOCKWISE
587731185659412744,10000,328858,1979,CLOCKWISE
587731185659871405,10000,328862,10239,CLOCKWISE
587731185660002463,10000,328863,10617,ANTICLOCKWISE
587731185660068081,10000,328864,4802,ANTICLOCKWISE
587731185660199059,10000,328865,4016,CLOCKWISE
587731185661247540,10000,328875,2092,ANTICLOCKWISE
587731185664262368,10000,328902,9384,ANTICLOCKWISE
587731185664590032,10000,328905,7596,CLOCKWISE
587731185664590106,10000,328905,11433,ANTICLOCKWISE
587731185664655425,10000,328906,2228,CLOCKWISE
587731185664917631,10000,328908,6607,ANTICLOCKWISE
587731185665966282,10000,328918,7645,CLOCKWISE
587731185667997882,10000,326056,7765,ANTICLOCKWISE
587731185668128949,10000,327497,13397,CLOCKWISE
587731185668849799,10000,327504,2345,CLOCKWISE
587731185668849945,10000,327504,7186,ANTICLOCKWISE
587731185668915245,10000,327504,8653,ANTICLOCKWISE
587731185669177501,10000,327507,5421,ANTICLOCKWISE
587731185670160550,10000,327516,6678,CLOCKWISE
587731185670357175,10000,327518,4760,ANTICLOCKWISE
587731185670488278,10000,327519,8087,CLOCKWISE
587731185671340214,10000,327527,5078,ANTICLOCKWISE
587731185671471206,10000,327528,6419,ANTICLOCKWISE
587731186188157559,10000,331664,3256,ANTICLOCKWISE
587731186188354027,10000,330226,168,CLOCKWISE
587731186188419838,10000,331666,6641,ANTICLOCKWISE
587731186190450991,10000,331685,146,ANTICLOCKWISE
587731186192417014,10000,330262,9490,CLOCKWISE
587731186192613686,10000,330264,10670,ANTICLOCKWISE
587731186194972848,10000,331726,4055,CLOCKWISE
587731186196611249,10000,331741,3684,CLOCKWISE
587731186196807745,10000,331743,3070,CLOCKWISE
587731186199101678,10000,330324,897,ANTICLOCKWISE
587731186199101691,10000,331764,1026,ANTICLOCKWISE
587731186199756901,10000,331770,764,CLOCKWISE
587731186200019044,10000,331772,2023,ANTICLOCKWISE
587731186200150156,10000,331773,5148,CLOCKWISE
587731186203492528,10000,330364,1105,CLOCKWISE
587731186204475676,10000,330373,3686,ANTICLOCKWISE
587731186205458625,10000,330382,4095,CLOCKWISE
587731186205458652,10000,328942,5741,ANTICLOCKWISE
587731186205655240,10000,330384,1807,CLOCKWISE
587731186205720673,10000,330384,7546,CLOCKWISE
587731186206507205,10000,328951,9490,ANTICLOCKWISE
587731186207817858,10000,328963,6454,CLOCKWISE
587731186723651920,10000,333091,2191,ANTICLOCKWISE
587731186724241817,10000,334536,7526,ANTICLOCKWISE
587731186724569464,10000,333099,8664,CLOCKWISE
587731186724569574,10000,333099,11253,ANTICLOCKWISE
587731186726928800,10000,333121,5616,ANTICLOCKWISE
587731186727256448,10000,333124,5348,ANTICLOCKWISE
587731186727584019,10000,333127,2457,ANTICLOCKWISE
587731186727780741,10000,333129,2597,ANTICLOCKWISE
587731186729025884,10000,333140,7508,CLOCKWISE
587731186730336666,10000,333152,8855,ANTICLOCKWISE
587731186730991814,10000,334598,3348,CLOCKWISE
587731186731254109,10000,333161,3061,ANTICLOCKWISE
587731186733088982,10000,334617,7849,ANTICLOCKWISE
587731186734006479,10000,333186,375,ANTICLOCKWISE
587731186735186149,10000,334636,10724,ANTICLOCKWISE
587731186735186163,10000,333196,11970,ANTICLOCKWISE
587731186735841374,10000,333202,4683,ANTICLOCKWISE
587731186735841375,10000,333202,4726,ANTICLOCKWISE
587731186735841376,10000,333202,4751,ANTICLOCKWISE
587731186736234685,10000,333206,6075,ANTICLOCKWISE
587731186736300234,10000,333207,1562,ANTICLOCKWISE
587731186737807489,10000,333220,7348,ANTICLOCKWISE
587731186738200624,10000,333224,6367,ANTICLOCKWISE
587731186741346415,10000,331812,9402,ANTICLOCKWISE
587731186741543101,10000,331815,2405,CLOCKWISE
587731186742198306,10000,331820,14171,ANTICLOCKWISE
587731186742788238,10000,333266,3522,ANTICLOCKWISE
587731186745999456,10000,331855,5062,ANTICLOCKWISE
587731187261637133,10000,335981,8434,ANTICLOCKWISE
587731187261833727,10000,335983,7109,CLOCKWISE
587731187265241407,10000,336014,7274,ANTICLOCKWISE
587731187265503493,10000,336016,6885,CLOCKWISE
587731187267010935,10000,336030,11447,ANTICLOCKWISE
587731187268321642,10000,336042,13817,ANTICLOCKWISE
587731187269370029,10000,336052,2471,ANTICLOCKWISE
587731187269435644,10000,336053,527,ANTICLOCKWISE
587731187269501170,10000,336053,3807,ANTICLOCKWISE
587731187270418654,10000,336062,881,CLOCKWISE
587731187272974522,10000,336085,3995,CLOCKWISE
587731187273629834,10000,336091,639,ANTICLOCKWISE
587731187273826438,10000,336093,1475,CLOCKWISE
587731187275464902,10000,336108,2244,CLOCKWISE
587731187276906709,10000,336121,2305,ANTICLOCKWISE
587731187277299784,10000,336124,11332,CLOCKWISE
587731187277299902,10000,336124,12523,CLOCKWISE
587731187279069398,10000,334700,14782,ANTICLOCKWISE
587731187280773305,10000,334716,9489,ANTICLOCKWISE
587731187280969914,10000,334718,3080,CLOCKWISE
587731187281559664,10000,334723,11090,ANTICLOCKWISE
587731187282215080,10000,334729,10718,ANTICLOCKWISE
587731187282215200,10000,334729,8777,CLOCKWISE
587731187282739439,10000,334734,6783,CLOCKWISE
587731187283198100,10000,334738,7948,ANTICLOCKWISE
587731187283722328,10000,334743,7944,CLOCKWISE
587731187798835496,10000,338864,4095,ANTICLOCKWISE
587731187799228698,10000,338868,514,ANTICLOCKWISE
587731187799425218,10000,338869,11315,CLOCKWISE
587731187799753054,10000,337433,1622,ANTICLOCKWISE
587731187801325922,10000,338887,5933,ANTICLOCKWISE
587731187801850275,10000,338892,4103,ANTICLOCKWISE
587731187803881669,10000,338910,5848,ANTICLOCKWISE
587731187804537089,10000,338917,314,ANTICLOCKWISE
587731187804733711,10000,338918,5603,CLOCKWISE
587731187805257982,10000,338923,10094,ANTICLOCKWISE
587731187806109865,10000,337490,8108,ANTICLOCKWISE
587731187806961792,10000,338938,5450,CLOCKWISE
587731187807289480,10000,337502,645,ANTICLOCKWISE
587731187807289602,10000,337502,468,CLOCKWISE
587731187807420650,10000,338943,2662,ANTICLOCKWISE
587731187807682706,10000,337505,3271,CLOCKWISE
587731187807813863,10000,337506,6348,CLOCKWISE
587731187807813874,10000,337506,6552,ANTICLOCKWISE
587731187807813907,10000,338946,6820,ANTICLOCKWISE
587731187808076068,10000,338949,2862,ANTICLOCKWISE
587731187809976518,10000,338966,5256,ANTICLOCKWISE
587731187810107652,10000,338967,8246,ANTICLOCKWISE
587731187811156112,10000,337537,2781,ANTICLOCKWISE
587731187813580811,10000,337559,977,ANTICLOCKWISE
587731187814563978,10000,336128,1643,CLOCKWISE
587731187814629545,10000,336129,1545,ANTICLOCKWISE
587731187816071307,10000,337582,2059,CLOCKWISE
587731187816136870,10000,337582,8843,CLOCKWISE
587731187817381970,10000,337593,9858,CLOCKWISE
587731187817906359,10000,336159,831,CLOCKWISE
587731187819413572,10000,336172,5123,ANTICLOCKWISE
587731187820462112,10000,336182,2467,ANTICLOCKWISE
587731511530488020,10000,326109,4279,CLOCKWISE
587731511531077771,10000,324674,2774,ANTICLOCKWISE
587731511531405539,10000,324677,4328,ANTICLOCKWISE
587731511533437023,10000,326135,9170,CLOCKWISE
587731511533502601,10000,324696,6364,CLOCKWISE
587731511534158003,10000,324702,7750,ANTICLOCKWISE
587731511534944448,10000,324709,8664,CLOCKWISE
587731511535927433,10000,324718,10461,CLOCKWISE
587731511536124049,10000,324720,5470,ANTICLOCKWISE
587731511537500354,10000,324732,9246,CLOCKWISE
587731511538024593,10000,326178,1176,ANTICLOCKWISE
587731511538352270,10000,324740,9114,CLOCKWISE
587731511539662948,10000,324752,8518,CLOCKWISE
587731511543464101,10000,324787,3834,CLOCKWISE
587731511543922783,10000,324791,3922,ANTICLOCKWISE
587731511544053849,10000,324792,4991,CLOCKWISE
587731511546282149,10000,324813,3244,ANTICLOCKWISE
587731511546282150,10000,324813,3186,ANTICLOCKWISE
587731511546282153,10000,324813,3291,ANTICLOCKWISE
587731511546347648,10000,324813,3325,ANTICLOCKWISE
587731511546806433,10000,324818,1134,ANTICLOCKWISE
587731511549624713,10000,324844,622,CLOCKWISE
587731512067948651,10000,327554,7874,CLOCKWISE
587731512068014188,10000,327554,11577,CLOCKWISE
587731512068014237,10000,327555,4234,CLOCKWISE
587731512068341922,10000,327557,10959,CLOCKWISE
587731512069521552,10000,327568,8268,ANTICLOCKWISE
587731512069521638,10000,327569,700,ANTICLOCKWISE
587731512069587072,10000,327569,1533,ANTICLOCKWISE
587731512070307976,10000,327575,9141,ANTICLOCKWISE
587731512071684179,10000,327588,8392,CLOCKWISE
587731512071880866,10000,327590,1445,ANTICLOCKWISE
587731512072011907,10000,327591,4194,CLOCKWISE
587731512072208507,10000,327593,2338,CLOCKWISE
587731512072339593,10000,327594,6205,ANTICLOCKWISE
587731512072601822,10000,327597,2164,CLOCKWISE
587731512073257172,10000,327602,9674,CLOCKWISE
587731512073715869,10000,327607,2608,CLOCKWISE
587731512074567812,10000,327614,8533,ANTICLOCKWISE
587731512075223246,10000,327621,1088,ANTICLOCKWISE
587731512076140664,10000,327629,1164,ANTICLOCKWISE
587731512076664838,10000,327633,8093,ANTICLOCKWISE
587731512077713602,10000,327643,8994,CLOCKWISE
587731512078827668,10000,327653,10315,CLOCKWISE
587731512080597087,10000,327669,4489,ANTICLOCKWISE
587731512081318031,10000,327676,3565,CLOCKWISE
587731512081514569,10000,327678,1599,ANTICLOCKWISE
587731512084725935,10000,327707,3424,ANTICLOCKWISE
587731512604426317,10000,328990,6947,CLOCKWISE
587731512604688582,10000,330433,6220,CLOCKWISE
587731512605343925,10000,328999,2260,CLOCKWISE
587731512605540489,10000,330441,446,ANTICLOCKWISE
587731512606261403,10000,329007,5200,CLOCKWISE
587731512608161873,10000,330464,16592,ANTICLOCKWISE
587731512608489637,10000,330468,4345,CLOCKWISE
587731512609603747,10000,329038,1035,ANTICLOCKWISE
587731512609734749,10000,330479,836,CLOCKWISE
587731512610586761,10000,330487,532,ANTICLOCKWISE
587731512611307664,10000,330493,7915,ANTICLOCKWISE
587731512611700944,10000,330497,5333,CLOCKWISE
587731512611766423,10000,329057,8996,CLOCKWISE
587731512611963018,10000,329059,7135,ANTICLOCKWISE
587731512611963041,10000,329059,8384,CLOCKWISE
587731512612487206,10000,330504,2245,CLOCKWISE
587731512613797961,10000,329076,2063,CLOCKWISE
587731512616419422,10000,330540,5704,ANTICLOCKWISE
587731512618778855,10000,330562,452,ANTICLOCKWISE
587731512619237390,10000,329125,5348,CLOCKWISE
587731512619827335,10000,330571,4009,ANTICLOCKWISE
587731512621203470,10000,329144,366,CLOCKWISE
587731513141690478,10000,331874,3283,CLOCKWISE
587731513142345886,10000,331880,6553,ANTICLOCKWISE
587731513142542433,10000,331882,927,CLOCKWISE
587731513142935703,10000,331886,366,ANTICLOCKWISE
587731513143722101,10000,331892,9544,ANTICLOCKWISE
587731513143853231,10000,333334,5513,ANTICLOCKWISE
587731513144836238,10000,333343,4302,ANTICLOCKWISE
587731513145229790,10000,331906,12661,ANTICLOCKWISE
587731513145950343,10000,331913,2523,ANTICLOCKWISE
587731513146802324,10000,331921,454,CLOCKWISE
587731513150210256,10000,331952,5443,CLOCKWISE
587731513150603450,10000,331955,19571,ANTICLOCKWISE
587731513150734392,10000,331956,17996,CLOCKWISE
587731513151062208,10000,331959,13065,CLOCKWISE
587731513151520914,10000,331964,2470,CLOCKWISE
587731513154601075,10000,331992,2301,ANTICLOCKWISE
587731513155059795,10000,333436,2487,CLOCKWISE
587731513157681250,10000,332020,4745,CLOCKWISE
587731513159123123,10000,332033,4267,CLOCKWISE
587731513159909453,10000,333480,3848,ANTICLOCKWISE
587731513679544518,10000,334763,6881,ANTICLOCKWISE
587731513680134254,10000,334768,9099,CLOCKWISE
587731513680396396,10000,334771,97,CLOCKWISE
587731513681314016,10000,334779,10875,ANTICLOCKWISE
587731513681510491,10000,334781,1214,ANTICLOCKWISE
587731513683017785,10000,334795,2850,ANTICLOCKWISE
587731513683607682,10000,334800,3869,ANTICLOCKWISE
587731513684459711,10000,334808,4578,ANTICLOCKWISE
587731513684852835,10000,334811,7440,CLOCKWISE
587731513685049358,10000,334813,5877,ANTICLOCKWISE
587731513685901474,10000,334821,2239,ANTICLOCKWISE
587731513688391835,10000,334844,3707,CLOCKWISE
587731513690357818,10000,334862,741,ANTICLOCKWISE
587731513690488986,10000,334863,5443,CLOCKWISE
587731513694093453,10000,334896,2319,CLOCKWISE
587731513694093528,10000,334896,2975,CLOCKWISE
587731513695207667,10000,334906,4298,CLOCKWISE
587731513695666352,10000,334910,7123,ANTICLOCKWISE
587731514215497878,10000,337635,2578,ANTICLOCKWISE
587731514216874071,10000,337647,4045,ANTICLOCKWISE
587731514217070815,10000,337649,1685,CLOCKWISE
587731514217529517,10000,337653,6406,ANTICLOCKWISE
587731514217726097,10000,337655,1489,ANTICLOCKWISE
587731514217726108,10000,337655,2516,ANTICLOCKWISE
587731514217726115,10000,337655,2584,ANTICLOCKWISE
587731514218184853,10000,337659,6219,ANTICLOCKWISE
587731514218905636,10000,336226,721,ANTICLOCKWISE
587731514219823217,10000,337674,3815,CLOCKWISE
587731514220478636,10000,336240,2626,ANTICLOCKWISE
587731514221723870,10000,336252,891,CLOCKWISE
587731514224345323,10000,336276,378,ANTICLOCKWISE
587731514224738434,10002,337719,4487,ANTICLOCKWISE
587731514224869543,10000,337720,11529,ANTICLOCKWISE
587731514225721524,10000,336288,3430,CLOCKWISE
587731514226835607,10000,336298,7513,CLOCKWISE
587731514233454814,10000,337798,2122,CLOCKWISE
587731520660242805,10000,480871,3539,CLOCKWISE
587731520660832657,10000,485995,494,ANTICLOCKWISE
587731520660897878,10000,485995,2339,CLOCKWISE
587731520661356694,10000,489807,924,ANTICLOCKWISE
587731520661618993,10000,492332,3830,ANTICLOCKWISE
587731520662340053,10000,498594,3426,ANTICLOCKWISE
587731520664961176,10000,519279,111,CLOCKWISE
587731521199210850,10000,499835,4220,CLOCKWISE
587731521734181192,10000,484715,1099,CLOCKWISE
587731521735098484,10000,493585,4323,CLOCKWISE
587731521735426291,10000,494842,2942,ANTICLOCKWISE
587731521735492065,10000,496094,1273,CLOCKWISE
